,id,random
6450,tt2435514,89
6451,tt0079894,13
6452,tt1391548,72
6453,tt0036741,51
6454,tt0819800,40
6455,tt0159365,29
6456,tt1093357,57
6457,tt0112553,4
6458,tt0322674,9
6459,tt0185732,53
6460,tt0419104,64
6461,tt0185739,28
6462,tt0125734,51
6463,tt2110420,89
6464,tt1964694,49
6465,tt1964927,2
6466,tt0157019,9
6467,tt2217458,6
6468,tt0082971,26
6469,tt1809324,40
6470,tt0349727,67
6471,tt0159508,1
6472,tt0291823,1
6473,tt0004651,1
6474,tt0287301,44
6475,tt3030962,11
6476,tt3480796,36
6477,tt0040119,15
6478,tt3009776,15
6479,tt0460808,1
6480,tt0356634,38
6481,tt0104753,20
6482,tt0105405,65
6483,tt5201570,35
6484,tt0119569,87
6485,tt5980526,93
6486,tt0102751,4
6487,tt1436562,81
6488,tt0108052,94
6489,tt2624704,21
6490,tt2226647,30
6491,tt0043363,72
6492,tt4765188,62
6493,tt0128133,91
6494,tt0128422,53
6495,tt0097441,53
6496,tt3171388,14
6497,tt3266260,44
6498,tt0115561,63
6499,tt1092027,60
6500,tt1092026,44
6501,tt0391356,77
6502,tt0120863,67
6503,tt0058899,4
6504,tt0800308,69
6505,tt0064569,56
6506,tt0119668,71
6507,tt4885958,36
6508,tt0077744,55
6509,tt0118214,94
6510,tt5212122,66
6511,tt0926084,13
6512,tt2418510,66
6513,tt0066271,54
6514,tt0416044,80
6515,tt0059855,37
6516,tt1343703,31
6517,tt1343704,84
6518,tt0038945,63
6519,tt2802144,62
6520,tt0341341,23
6521,tt0071966,71
6522,tt0475390,34
6523,tt0080610,45
6524,tt0780645,78
6525,tt0039548,70
6526,tt1091229,71
6527,tt4844722,64
6528,tt0237361,69
6529,tt1023347,0
6530,tt2147449,16
6531,tt0385002,83
6532,tt0816110,73
6533,tt0371846,80
6534,tt0053981,20
6535,tt0457802,9
6536,tt1825913,4
6537,tt0069947,91
6538,tt0275277,48
6539,tt4813254,92
6540,tt2167725,54
6541,tt0073935,68
6542,tt5004784,42
6543,tt3168640,99
6544,tt1366344,6
6545,tt0139269,31
6546,tt2034089,16
6547,tt1521839,78
6548,tt1754194,40
6549,tt1302011,85
6550,tt3539614,29
6551,tt0116225,20
6552,tt0328170,38
6553,tt3401438,22
6554,tt2374144,51
6555,tt0097202,19
6556,tt0113542,85
6557,tt5232206,85
6558,tt2317032,60
6559,tt0073920,54
6560,tt0112942,13
6561,tt0112761,7
6562,tt0124904,19
6563,tt3339324,17
6564,tt1024648,89
6565,tt0332605,8
6566,tt3916634,99
6567,tt0071797,89
6568,tt2160153,44
6569,tt0319393,99
6570,tt0857376,44
6571,tt0049092,52
6572,tt0126850,61
6573,tt3918584,38
6574,tt0122571,87
6575,tt0017859,0
6576,tt0765833,7
6577,tt0981001,8
6578,tt0020107,62
6579,tt0256150,46
6580,tt0157734,29
6581,tt0056058,72
6582,tt0256155,78
6583,tt0198947,85
6584,tt1520877,90
6585,tt1969964,1
6586,tt4835894,57
6587,tt0056052,3
6588,tt0359564,92
6589,tt0072684,71
6590,tt3673706,61
6591,tt6044414,75
6592,tt0044903,14
6593,tt1611056,55
6594,tt1706596,97
6595,tt3147944,4
6596,tt0049633,23
6597,tt0104940,42
6598,tt1554524,47
6599,tt0322110,72
6600,tt0453556,85
6601,tt1505833,86
6602,tt4981996,35
6603,tt0073486,28
6604,tt2641148,44
6605,tt1034427,24
6606,tt0956317,15
6607,tt0120456,4
6608,tt1258998,73
6609,tt4420924,87
6610,tt0057891,80
6611,tt0907657,59
6612,tt0804461,65
6613,tt0143962,44
6614,tt0144249,79
6615,tt0033717,11
6616,tt3281960,50
6617,tt2898904,82
6618,tt0032181,46
6619,tt0246765,74
6620,tt0106664,76
6621,tt1205476,26
6622,tt0097583,84
6623,tt1600771,80
6624,tt0108176,95
6625,tt0046185,97
6626,tt0046183,12
6627,tt0045182,97
6628,tt0263499,60
6629,tt0045187,59
6630,tt0107131,85
6631,tt0265632,45
6632,tt3565158,16
6633,tt0340134,85
6634,tt1023114,20
6635,tt1023111,2
6636,tt0274407,79
6637,tt1548572,6
6638,tt0271694,10
6639,tt0120631,25
6640,tt1220217,91
6641,tt1550321,17
6642,tt0985699,28
6643,tt0381061,14
6644,tt3156000,65
6645,tt1950327,41
6646,tt1997429,59
6647,tt0772174,61
6648,tt1564363,66
6649,tt3591944,30
6650,tt0171661,79
6651,tt1609790,79
6652,tt0044761,33
6653,tt0044765,78
6654,tt0008526,62
6655,tt0055931,36
6656,tt2349098,85
6657,tt1764387,75
6658,tt2241455,87
6659,tt0090859,28
6660,tt0037865,57
6661,tt0090851,63
6662,tt3367686,17
6663,tt0118132,8
